ParticipantID,List,Sentence,ItemNumber,TrialStartTime,RecordingStartTime,Shape1StartTime,Shape2StartTime,Shape3StartTime,PromptStartTime,TrialEndTime,SecondsToStripFromFrontOfRecording,WebmFileName,LiveInUSTillThirteen,NativeLangEng,Age,StateGrewUp,AuditoryIssues,RecordingsArchive,ResultsReceptionTime,TargetFiller,Quartet,ConditionShorthandID,WhPhrase,Subject,Verb,Type,Preposition,TargetNoun,SameSemanticCategoryNoun,UnrelatedNoun,RecordingFileName,UniqID,ListUniqID,Shape1,Shape2,FillerType,MatrixWh,SubjectNoun,DativeNoun,ExtraFillerNoun,Shape3,Participant,Transcription
0AlwqQZUa4MWQTHcIbdtOQ,2,Which book did you order for the chicken?,1,1625785623307,1625785627947,1625785627949,NA,NA,1625785629753,1625785633757,1.806,recorder.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,34,c,non-target,pronoun,order,double object verb,for,chicken,rooster,book,3eef29bb2dfe4357cc6092a68e6b2b08.mp3,non-target_pronoun_34,2_c_ix,triangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you give a snack to the penguin and the zookeeper?,2,1625785633761,1625785639659,1625785639660,1625785641464,1625785643267,1625785645072,1625785648964,5.413,recorder-1.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,49,NA,NA,NA,give,double object verb,to,NA,NA,NA,f0b6015ad1d7e8f396259e4506f0a40a.mp3,ConjunctionUnrelated_49,2_ConjunctionUnrelated_i,square.png,circle.png,ConjunctionUnrelated,why,walrus,penguin,zookeeper,star.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which letter did you write to the hedgehog?,3,1625785648966,1625785653610,1625785653611,1625785655417,NA,1625785657223,1625785660633,3.613,recorder-2.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,18,c,non-target,pronoun,write,double object verb,to,hedgehog,armadillo,letter,a16e4fb9074a4b949f5c36c97015eabd.mp3,non-target_pronoun_18,2_c_v,circle.png,rectangle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which chameleon did you save the seat for?,4,1625785660635,1625785665578,1625785665579,NA,NA,1625785667384,1625785671172,1.806,recorder-3.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,36,d,target,pronoun,save,double object verb,for,chameleon,cat,seat,5c274f6410799851e831f4c9068f4d3c.mp3,target_pronoun_36,2_d_ix,star.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which goose did you transfer the contract to?,5,1625785671173,1625785676266,1625785676267,1625785678073,NA,1625785679877,1625785683871,3.611,recorder-4.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,16,d,target,pronoun,transfer,double object verb,to,goose,turtle,contract,eb8ae259e57178ed7fbd2c62b8221a76.mp3,target_pronoun_16,2_d_iv,star.png,rectangle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you deal the gambler's hand to the chicken?,6,1625785683873,1625785688938,1625785688939,1625785690745,1625785692551,1625785694355,1625785698558,5.417,recorder-5.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,63,NA,NA,NA,deal,double object verb,to,NA,NA,NA,943f3c14c5e2b76b68227142ba761d1b.mp3,PossessorUnrelated_63,2_PossessorUnrelated_iv,oval.png,triangle.png,PossessorUnrelated,how,rooster,chicken,gambler,circle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which captain did the sailor catch the fish for?,7,1625785698560,1625785703721,1625785703722,NA,NA,1625785705527,1625785709472,1.806,recorder-6.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,35,b,target,same semantic category,catch,double object verb,for,captain,sailor,fish,fb9cfdfc58e0b3b98e7a16904c9f0ef9.mp3,target_same-semantic-category_35,2_b_ix,star.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which barn did you show to the cow?,8,1625785709474,1625785713961,1625785713962,NA,NA,1625785715764,1625785720179,1.803,recorder-7.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,10,c,non-target,pronoun,show,double object verb,to,cow,pig,barn,54c5343195ac60f053f4d7e53f2e4bf0.mp3,non-target_pronoun_10,2_c_iii,circle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you mail the box to the philanthropist and the weatherman?,9,1625785720182,1625785726504,1625785726505,1625785728310,1625785730117,1625785731921,1625785736829,5.417,recorder-8.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,70,NA,NA,NA,mail,double object verb,to,NA,NA,NA,788ede29b68abaffea2850fe0cf9c270.mp3,ConjunctionRelated_70,2_ConjunctionRelated_vi,star.png,rectangle.png,ConjunctionRelated,how,musician,philanthropist,weatherman,oval.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which penguin did you build the nest for?,10,1625785736833,1625785741607,1625785741609,1625785743413,NA,1625785745219,1625785748547,3.612,recorder-9.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,48,d,target,pronoun,build,double object verb,for,penguin,walrus,nest,8923664fbe44fa3e6b24b9cb9341650a.mp3,target_pronoun_48,2_d_xii,rectangle.png,square.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which piece did the mom cut for the baby?,11,1625785748548,1625785753447,1625785753448,1625785755253,NA,1625785757057,1625785760836,3.61,recorder-10.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,29,a,non-target,same semantic category,cut,double object verb,for,baby,mom,piece,0aa0ce5631006a30c8fc918e0333a6d6.mp3,non-target_same-semantic-category_29,2_a_viii,oval.png,circle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which tiger did you teach the trick to?,12,1625785760838,1625785765479,1625785765480,1625785767286,NA,1625785769089,1625785772342,3.61,recorder-11.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,4,d,target,pronoun,teach,double object verb,to,tiger,lion,trick,ae8cf5438f1f890bf26224957ea698aa.mp3,target_pronoun_4,2_d_i,star.png,square.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you sell the accountant's car to the owl?,13,1625785772344,1625785777446,1625785777448,1625785779252,1625785781055,1625785782861,1625785787261,5.415,recorder-12.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,59,NA,NA,NA,sell,double object verb,to,NA,NA,NA,aa1f4be52208f00c8cd42fb37a3b7c65.mp3,PossessorUnrelated_59,2_PossessorUnrelated_iii,rectangle.png,oval.png,PossessorUnrelated,how,bird,owl,accountant,star.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which box did you mail to the caterpillar?,14,1625785787263,1625785792102,1625785792104,NA,NA,1625785793908,1625785797394,1.806,recorder-13.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,22,c,non-target,pronoun,mail,double object verb,to,caterpillar,worm,box,b9379cc8567a2930a903cb2740db9d85.mp3,non-target_pronoun_22,2_c_vi,oval.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you serve the cake to the guest and the owner?,15,1625785797397,1625785803046,1625785803046,1625785804852,1625785806658,1625785808463,1625785812195,5.417,recorder-14.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,50,NA,NA,NA,serve,double object verb,to,NA,NA,NA,1653cc1f6bb0524503e7e8f6cfa28078.mp3,ConjunctionRelated_50,2_ConjunctionRelated_i,circle.png,oval.png,ConjunctionRelated,how,host,guest,owner,triangle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which snack did you pass to the otter?,16,1625785812198,1625785816805,1625785816806,NA,NA,1625785818612,1625785822259,1.807,recorder-15.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,14,c,non-target,pronoun,pass,double object verb,to,otter,frog,snack,32809b28a19b27ded8dd9a69d3874552.mp3,non-target_pronoun_14,2_c_iv,circle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which donkey did you hand the toy to?,17,1625785822260,1625785826917,1625785826918,1625785828721,NA,1625785830527,1625785833510,3.61,recorder-16.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,24,d,target,pronoun,hand,double object verb,to,donkey,rabbit,toy,ee2ba1230f8ab945df5fdcab12d79740.mp3,target_pronoun_24,2_d_vi,oval.png,triangle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you prescribe the antidote to the chameleon and the dean?,18,1625785833512,1625785839844,1625785839844,1625785841647,1625785843454,1625785845258,1625785849263,5.414,recorder-17.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,61,NA,NA,NA,prescribe,double object verb,to,NA,NA,NA,88f2ef5cdcd4d3b0f639663cfbf9c61a.mp3,ConjunctionUnrelated_61,2_ConjunctionUnrelated_iv,square.png,circle.png,ConjunctionUnrelated,why,cat,chameleon,dean,triangle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which chipmunk did you read the story to?,19,1625785849266,1625785854116,1625785854116,NA,NA,1625785855921,1625785860249,1.805,recorder-18.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,20,d,target,pronoun,read,double object verb,to,chipmunk,raccoon,story,425ed4348212cfa101de6b0814e7320a.mp3,target_pronoun_20,2_d_v,star.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which teacher did the carpenter cook the meal for?,20,1625785860250,1625785865443,1625785865444,1625785867252,NA,1625785869056,1625785873547,3.613,recorder-19.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,39,b,target,same semantic category,cook,double object verb,for,teacher,carpenter,meal,a712cda6ab7dca53270925031d1b9dac.mp3,target_same-semantic-category_39,2_b_x,square.png,star.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which favor did the owner do for the customer?,21,1625785873548,1625785878627,1625785878628,NA,NA,1625785880431,1625785883737,1.804,recorder-20.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,33,a,non-target,same semantic category,do,double object verb,for,customer,owner,favor,48f79094096d17421b5f7994ae248db1.mp3,non-target_same-semantic-category_33,2_a_ix,rectangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you offer the contractor's promotion to the employee?,22,1625785883738,1625785889379,1625785889379,1625785891185,1625785892992,1625785894797,1625785898854,5.418,recorder-21.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,56,NA,NA,NA,offer,double object verb,to,NA,NA,NA,fc214fa528ec12627744004f91a350b6.mp3,PossessorRelated_56,2_PossessorRelated_ii,circle.png,rectangle.png,PossessorRelated,why,boss,employee,contractor,star.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which engineer did the landlord rent the apartment to?,23,1625785898855,1625785904482,1625785904483,NA,NA,1625785906289,1625785910187,1.807,recorder-22.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,23,b,target,same semantic category,rent,double object verb,to,engineer,landlord,apartment,a3f7907d8afb46207bab69935f58363f.mp3,target_same-semantic-category_23,2_b_vi,triangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which gorilla did you make the shelter for?,24,1625785910189,1625785915041,1625785915042,1625785916847,NA,1625785918652,1625785921728,3.611,recorder-23.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,40,d,target,pronoun,make,double object verb,for,gorilla,monkey,shelter,9aa68f9ecc9162aab4e7a7774285cafe.mp3,target_pronoun_40,2_d_x,rectangle.png,square.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which prize did the judge award to the competitor?,25,1625785921730,1625785927009,1625785927010,NA,NA,1625785928815,1625785932435,1.806,recorder-24.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,17,a,non-target,same semantic category,award,double object verb,to,competitor,judge,prize,5bc0b2d5b49e9697cb3ab713dc6eb212.mp3,non-target_same-semantic-category_17,2_a_v,oval.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you read the child's book to the baby?,26,1625785932436,1625785937440,1625785937442,1625785939250,1625785941056,1625785942860,1625785946137,5.42,recorder-25.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,68,NA,NA,NA,read,double object verb,to,NA,NA,NA,2a713438be44d147929329db26525e09.mp3,PossessorRelated_68,2_PossessorRelated_v,triangle.png,circle.png,PossessorRelated,why,mom,baby,child,square.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which guest did the host reserve the room for?,27,1625785946139,1625785951264,1625785951266,NA,NA,1625785953073,1625785958332,1.809,recorder-26.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,47,b,target,same semantic category,reserve,double object verb,for,guest,host,room,ea15886d35ffcb05b8f178ea410ffc2f.mp3,target_same-semantic-category_47,2_b_xii,rectangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which job did you guarantee for the reindeer?,28,1625785958334,1625785963232,1625785963233,NA,NA,1625785965040,1625785968641,1.808,recorder-27.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,30,c,non-target,pronoun,guarantee,double object verb,for,reindeer,elk,feast,74e3d65db55d98caa23bf6d8b1b51c4e.mp3,non-target_pronoun_30,2_c_viii,oval.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which player did the gambler deal the card to?,29,1625785968642,1625785973856,1625785973857,NA,NA,1625785975662,1625785979181,1.806,recorder-28.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,15,b,target,same semantic category,deal,double object verb,to,player,gambler,card,a7de8a251feb269ea9d262d28305ad8a.mp3,target_same-semantic-category_15,2_b_iv,rectangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you assign the butler's task to the reindeer?,30,1625785979182,1625785984479,1625785984480,1625785986285,1625785988090,1625785989892,1625785993645,5.413,recorder-29.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,67,NA,NA,NA,assign,double object verb,to,NA,NA,NA,39ed40e8ce7788efc2d1d61f369c0c65.mp3,PossessorUnrelated_67,2_PossessorUnrelated_v,star.png,circle.png,PossessorUnrelated,how,elk,reindeer,butler,oval.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which fruit did you take to the elephant?,31,1625785993646,1625785998367,1625785998367,NA,NA,1625786000169,1625786003314,1.802,recorder-30.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,6,c,non-target,pronoun,take,double object verb,to,elephant,fox,fruit,849952faa4a593aa0af23add617e1cf2.mp3,non-target_pronoun_6,2_c_ii,star.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you send the package to the eagle and the park ranger?,32,1625786003316,1625786009503,1625786009504,1625786011309,1625786013112,1625786014917,1625786019050,5.414,recorder-31.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,53,NA,NA,NA,send,double object verb,to,NA,NA,NA,ce77f3f73a7fd86d43a7a94d79089f0b.mp3,ConjunctionUnrelated_53,2_ConjunctionUnrelated_ii,oval.png,star.png,ConjunctionUnrelated,why,robin,eagle,park ranger,circle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which toy did the girl loan to the boy?,33,1625786019052,1625786023838,1625786023839,1625786025644,NA,1625786027447,1625786031096,3.609,recorder-32.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,9,a,non-target,same semantic category,loan,double object verb,to,boy,girl,toy,ae9953149ead59f29673d848457d603a.mp3,non-target_same-semantic-category_9,2_a_iii,triangle.png,star.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which title did the queen grant to the knight?,34,1625786031098,1625786036125,1625786036126,1625786037931,NA,1625786039736,1625786043410,3.611,recorder-33.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,21,a,non-target,same semantic category,grant,double object verb,to,knight,queen,title,1414ea34c593a1efd72a9ad58439c887.mp3,non-target_same-semantic-category_21,2_a_vi,circle.png,rectangle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which pillow did you provide for the owl?,35,1625786043412,1625786048156,1625786048157,1625786049964,NA,1625786051768,1625786054993,3.612,recorder-34.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,38,c,non-target,pronoun,provide,double object verb,for,owl,bird,pillow,4387cb82d2284bfed054a1275b4d75fc.mp3,non-target_pronoun_38,2_c_x,circle.png,triangle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you rent the designer's house to the rat?,36,1625786054996,1625786060060,1625786060061,1625786061865,1625786063671,1625786065477,1625786069327,5.417,recorder-35.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,71,NA,NA,NA,rent,double object verb,to,NA,NA,NA,70e0db58e9da030d8bc6d2ecbd9ddebd.mp3,PossessorUnrelated_71,2_PossessorUnrelated_vi,star.png,rectangle.png,PossessorUnrelated,how,mouse,rat,designer,square.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did you write the letter to the lawyer and the dentist?,37,1625786069329,1625786075164,1625786075165,1625786076968,1625786078770,1625786080578,1625786085025,5.414,recorder-36.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,66,NA,NA,NA,write,double object verb,to,NA,NA,NA,dbf136f8838d116d034c98aab3f5041d.mp3,ConjunctionRelated_66,2_ConjunctionRelated_v,triangle.png,rectangle.png,ConjunctionRelated,how,architect,lawyer,dentist,square.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which professor did the salesman sell the vacuum to?,38,1625786085027,1625786090651,1625786090652,1625786092455,NA,1625786094260,1625786098247,3.609,recorder-37.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,11,b,target,same semantic category,sell,double object verb,to,professor,salesman,vacuum,02584822b43817c675c7fa09938f7431.mp3,target_same-semantic-category_11,2_b_iii,triangle.png,oval.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you grant the opportunity to the bear and the plumber?,39,1625786098249,1625786104411,1625786104412,1625786106217,1625786108020,1625786109823,1625786114041,5.412,recorder-38.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,69,NA,NA,NA,grant,double object verb,to,NA,NA,NA,f02f7ee0cd7bfa7569319cd2eeaf72df.mp3,ConjunctionUnrelated_69,2_ConjunctionUnrelated_vi,triangle.png,rectangle.png,ConjunctionUnrelated,why,moose,bear,plumber,circle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which firefighter did the seamstress knit the sweater for?,40,1625786114042,1625786119643,1625786119643,1625786121446,NA,1625786123252,1625786133867,3.609,recorder-39.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,43,b,target,same semantic category,knit,double object verb,for,firefighter,seamstress,sweater,317bd25f2cfcdd91a41dd35ae2c08f56.mp3,target_same-semantic-category_43,2_b_xi,square.png,star.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which squirrel did you offer the acorn to?,41,1625786133869,1625786138842,1625786138843,NA,NA,1625786140647,1625786144200,1.805,recorder-40.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,8,d,target,pronoun,offer,double object verb,to,squirrel,beaver,acorn,33dc385ee553d38d608f12113f2c3833.mp3,target_pronoun_8,2_d_ii,square.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which singer did the painter bring the present to?,42,1625786144202,1625786149338,1625786149338,NA,NA,1625786151145,1625786156524,1.807,recorder-41.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,7,b,target,same semantic category,bring,double object verb,to,singer,painter,present,8553393687f37072b33398d3498e9bea.mp3,target_same-semantic-category_7,2_b_ii,rectangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you award the prize to the duck and the governor?,43,1625786156525,1625786162393,1625786162394,1625786164198,1625786166004,1625786167809,1625786172150,5.416,recorder-42.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,65,NA,NA,NA,award,double object verb,to,NA,NA,NA,af2b383066c170fb402c152626f7a56e.mp3,ConjunctionUnrelated_65,2_ConjunctionUnrelated_v,square.png,rectangle.png,ConjunctionUnrelated,why,wolf,duck,governor,triangle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which home did you find for the lizard?,44,1625786172151,1625786176857,1625786176858,NA,NA,1625786178663,1625786182364,1.806,recorder-43.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,46,c,non-target,pronoun,find,double object verb,for,lizard,snake,home,271cd3c1d784623ef80a66e74e4850d1.mp3,non-target_pronoun_46,2_c_xii,rectangle.png,NA,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which man did the woman throw the ball to?,45,1625786182366,1625786187352,1625786187353,1625786189157,NA,1625786190961,1625786196703,3.609,recorder-44.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,3,b,target,same semantic category,throw,double object verb,to,man,woman,ball,ad6bc8f95e701d78778bcf1f0d810bb0.mp3,target_same-semantic-category_3,2_b_i,square.png,circle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which picture did you draw for the rat?,46,1625786196705,1625786201304,1625786201305,1625786203110,NA,1625786204915,1625786208206,3.611,recorder-45.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,26,c,non-target,pronoun,draw,double object verb,for,rat,mouse,picture,cc7fda7d6d56288a57c75733749c567c.mp3,non-target_pronoun_26,2_c_vii,oval.png,circle.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Why did you hand the judge's bill to the politician?,47,1625786208208,1625786213463,1625786213464,1625786215266,1625786217071,1625786218877,1625786224079,5.414,recorder-46.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,72,NA,NA,NA,hand,double object verb,to,NA,NA,NA,76cdbc3719ead554292b0f29b5c9c5f6.mp3,PossessorRelated_72,2_PossessorRelated_vi,square.png,rectangle.png,PossessorRelated,why,lobbyist,politician,judge,circle.png,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which gift did the banker send to the accountant?,48,1625786224081,1625786229271,1625786229272,1625786231077,NA,1625786232879,1625786236614,3.608,recorder-47.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,5,a,non-target,same semantic category,send,double object verb,to,accountant,banker,gift,e38202fd8b0a62710c7c9669bd50dbc6.mp3,non-target_same-semantic-category_5,2_a_ii,rectangle.png,star.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,Which vacation did the lobbyist book for the politician?,49,1625786236615,1625786242390,1625786242391,1625786244197,NA,1625786246003,1625786250525,3.613,recorder-48.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,target,25,a,non-target,same semantic category,book,double object verb,for,politician,lobbyist,vacation,118b954ae25212ef91cd776b5d2ecc5e.mp3,non-target_same-semantic-category_25,2_a_vii,triangle.png,oval.png,NA,NA,NA,NA,NA,NA,1,
0AlwqQZUa4MWQTHcIbdtOQ,2,How did the giraffe bring the tourist's grass to the zebra?,50,1625786250526,1625786256150,1625786256151,1625786257956,1625786259758,1625786261563,1625786266604,5.413,recorder-49.webm,Yes,Yes,30,MN,,52ad85d6-d239-2cca-1fef-b3ac6a0e43e3.zip,2021-07-08 23:22:41,Filler,55,NA,NA,NA,bring,double object verb,to,NA,NA,NA,7e6508a25d58785ffe9697e7f3359d70.mp3,PossessorUnrelated_55,2_PossessorUnrelated_ii,triangle.png,oval.png,PossessorUnrelated,how,giraffe,zebra,tourist,square.png,1,
